西元年,月,日,星期,總運量,日期,是否為節日,星期幾,是否週末,月份,是否寒暑假,滾動平均_7日,滾動平均_14日,去年同日,去年同日運量,是否連假前一日,是否連假最後日
2017,10,18,三,2146184,2017-10-18,否,2,0,10,0,1982185.5714285714,1935826.0,2016-10-18,2095013.0,0,0
2017,10,19,四,2173660,2017-10-19,否,3,0,10,0,1996349.857142857,1939013.857142857,2016-10-19,2118438.0,0,0
2017,10,20,五,2358215,2017-10-20,否,4,0,10,0,2012493.7142857143,1942595.2142857143,2016-10-20,2118636.0,1,0
2017,10,21,六,2069982,2017-10-21,是,5,1,10,0,2064654.0,1959759.7857142857,2016-10-21,2300375.0,1,0
2017,10,22,日,1787401,2017-10-22,是,6,1,10,0,2104253.8571428573,1966491.7857142857,2016-10-22,1993385.0,0,0
2017,10,23,一,2076072,2017-10-23,否,0,0,10,0,2104183.0,1994033.857142857,2016-10-23,1718588.0,0,1
2017,10,24,二,2112018,2017-10-24,否,1,0,10,0,2103361.714285714,2036040.142857143,2016-10-24,2055085.0,0,0
2017,10,25,三,2147053,2017-10-25,否,2,0,10,0,2103485.8571428573,2042835.7142857143,2016-10-25,1897025.0,0,0
2017,10,26,四,2163710,2017-10-26,否,3,0,10,0,2102064.4285714286,2049207.142857143,2016-10-26,2108092.0,0,0
2017,10,27,五,2378397,2017-10-27,否,4,0,10,0,2104947.5714285714,2058720.642857143,2016-10-27,2116422.0,1,0
2017,10,28,六,2103855,2017-10-28,是,5,1,10,0,2109786.5714285714,2087220.2857142857,2016-10-28,2307124.0,1,0
2017,10,29,日,1771333,2017-10-29,是,6,1,10,0,2107491.1428571427,2105872.5,2016-10-29,2043614.0,0,0
2017,10,30,一,2098516,2017-10-30,否,0,0,10,0,2110697.4285714286,2107440.214285714,2016-10-30,1757436.0,0,1
2017,10,31,二,2103407,2017-10-31,否,1,0,10,0,2109467.285714286,2106414.5,2016-10-31,1839311.0,0,0
2017,11,1,三,2106642,2017-11-01,否,2,0,11,0,2103694.285714286,2103590.0714285714,2016-11-01,2074134.0,0,0
2017,11,2,四,2108336,2017-11-02,否,3,0,11,0,2095783.7142857143,2098924.0714285714,2016-11-02,2078904.0,0,0
2017,11,3,五,2330453,2017-11-03,否,4,0,11,0,2088934.5714285714,2096941.0714285714,2016-11-03,2098384.0,1,0
2017,11,4,六,1980204,2017-11-04,是,5,1,11,0,2071270.142857143,2090528.357142857,2016-11-04,2332643.0,1,0
2017,11,5,日,1706837,2017-11-05,是,6,1,11,0,2062056.4285714286,2084773.7857142857,2016-11-05,2091304.0,0,0
2017,11,6,一,2073916,2017-11-06,否,0,0,11,0,2058542.142857143,2084619.7857142857,2016-11-06,1766270.0,0,1
2017,11,7,二,2103804,2017-11-07,否,1,0,11,0,2058598.857142857,2084033.0714285714,2016-11-07,2061076.0,0,0
2017,11,8,三,2139482,2017-11-08,否,2,0,11,0,2063290.2857142857,2083492.2857142857,2016-11-08,2059786.0,0,0
2017,11,9,四,2175244,2017-11-09,否,3,0,11,0,2072848.5714285714,2084316.142857143,2016-11-09,2089842.0,0,0
2017,11,10,五,2378619,2017-11-10,否,4,0,11,0,2079729.4285714286,2084332.0,2016-11-10,2192592.0,1,0
2017,11,11,六,2078842,2017-11-11,是,5,1,11,0,2093820.5714285714,2082545.357142857,2016-11-11,2319395.0,1,0
2017,11,12,日,1768317,2017-11-12,是,6,1,11,0,2102603.4285714286,2082329.9285714286,2016-11-12,2085592.0,0,0
2017,11,13,一,2106753,2017-11-13,否,0,0,11,0,2107294.4285714286,2082918.2857142857,2016-11-13,1776001.0,0,1
2017,11,14,二,2128134,2017-11-14,否,1,0,11,0,2110770.1428571427,2084684.5,2016-11-14,2061484.0,0,0
2017,11,15,三,2157499,2017-11-15,否,2,0,11,0,2113344.0,2088317.142857143,2016-11-15,2099359.0,0,0
2017,11,16,四,2186137,2017-11-16,否,3,0,11,0,2114900.1428571427,2093874.357142857,2016-11-16,2130798.0,0,0
2017,11,17,五,2412377,2017-11-17,否,4,0,11,0,2119722.714285714,2099726.0714285714,2016-11-17,2166097.0,1,0
2017,11,18,六,2061167,2017-11-18,是,5,1,11,0,2117197.714285714,2105509.1428571427,2016-11-18,2391424.0,1,0
2017,11,19,日,1760429,2017-11-19,是,6,1,11,0,2116070.8571428573,2109337.1428571427,2016-11-19,2124667.0,0,0
2017,11,20,一,2154683,2017-11-20,否,0,0,11,0,2122918.0,2115106.214285714,2016-11-20,1812300.0,0,1
2017,11,21,二,2130567,2017-11-21,否,1,0,11,0,2123265.5714285714,2117017.8571428573,2016-11-21,2122039.0,0,0
2017,11,22,三,2151193,2017-11-22,否,2,0,11,0,2122364.714285714,2117854.3571428573,2016-11-22,2116384.0,0,0
2017,11,23,四,2186415,2017-11-23,否,3,0,11,0,2122404.4285714286,2118652.285714286,2016-11-23,2160285.0,0,0
2017,11,24,五,2397856,2017-11-24,否,4,0,11,0,2120330.0,2120026.3571428573,2016-11-24,2182983.0,1,0
2017,11,25,六,1962615,2017-11-25,是,5,1,11,0,2106251.1428571427,2111724.4285714286,2016-11-25,2367231.0,1,0
2017,11,26,日,1704054,2017-11-26,是,6,1,11,0,2098197.5714285714,2107134.214285714,2016-11-26,2063926.0,0,0
2017,11,27,一,2087442,2017-11-27,否,0,0,11,0,2088591.7142857143,2105754.8571428573,2016-11-27,1637477.0,0,1
2017,11,28,二,2148358,2017-11-28,否,1,0,11,0,2091133.2857142857,2107199.4285714286,2016-11-28,2089090.0,0,0
2017,11,29,三,2172127,2017-11-29,否,2,0,11,0,2094123.857142857,2108244.285714286,2016-11-29,2108285.0,0,0
2017,11,30,四,2175459,2017-11-30,否,3,0,11,0,2092558.7142857143,2107481.5714285714,2016-11-30,2136271.0,0,0
2017,12,1,五,2374968,2017-12-01,否,4,0,12,0,2089289.0,2104809.5,2016-12-01,2148344.0,1,0
2017,12,2,六,2107106,2017-12-02,是,5,1,12,0,2109930.5714285714,2108090.8571428573,2016-12-02,2378002.0,1,0
2017,12,3,日,1832258,2017-12-03,是,6,1,12,0,2128245.4285714286,2113221.5,2016-12-03,2269265.0,0,0
2017,12,4,一,2096950,2017-12-04,否,0,0,12,0,2129603.714285714,2109097.714285714,2016-12-04,1891798.0,0,1
2017,12,5,二,2151926,2017-12-05,否,1,0,12,0,2130113.4285714286,2110623.3571428573,2016-12-05,2093921.0,0,0
2017,12,6,三,2197775,2017-12-06,否,2,0,12,0,2133777.4285714286,2113950.6428571427,2016-12-06,2129652.0,0,0
2017,12,7,四,2244676,2017-12-07,否,3,0,12,0,2143665.5714285714,2118112.1428571427,2016-12-07,2174319.0,0,0
2017,12,8,五,2482363,2017-12-08,否,4,0,12,0,2159007.714285714,2124148.3571428573,2016-12-08,2180559.0,1,0
2017,12,9,六,2252383,2017-12-09,是,5,1,12,0,2179761.5714285714,2144846.0714285714,2016-12-09,2433538.0,1,0
2017,12,10,日,1992771,2017-12-10,是,6,1,12,0,2202692.0,2165468.714285714,2016-12-10,2447633.0,0,0
2017,12,11,一,2155347,2017-12-11,否,0,0,12,0,2211034.4285714286,2170319.0714285714,2016-12-11,1925190.0,0,1
2017,12,12,二,2207757,2017-12-12,否,1,0,12,0,2219010.285714286,2174561.8571428573,2016-12-12,2144510.0,0,0
2017,12,13,三,2235608,2017-12-13,否,2,0,12,0,2224415.0,2179096.214285714,2016-12-13,2148969.0,0,0
2017,12,14,四,2264764,2017-12-14,否,3,0,12,0,2227284.714285714,2185475.1428571427,2016-12-14,2164732.0,0,0
2017,12,15,五,2507419,2017-12-15,否,4,0,12,0,2230864.1428571427,2194935.9285714286,2016-12-15,2202425.0,1,0
2017,12,16,六,2284334,2017-12-16,是,5,1,12,0,2235428.5714285714,2207595.0714285714,2016-12-16,2461785.0,1,0
2017,12,17,日,1981671,2017-12-17,是,6,1,12,0,2233842.8571428573,2218267.4285714286,2016-12-17,2397963.0,0,0
2017,12,18,一,2207734,2017-12-18,否,0,0,12,0,2241326.714285714,2226180.5714285714,2016-12-18,2035600.0,0,1
2017,12,19,二,2233964,2017-12-19,否,1,0,12,0,2245070.5714285714,2232040.4285714286,2016-12-19,2146537.0,0,0
2017,12,20,三,2285261,2017-12-20,否,2,0,12,0,2252163.8571428573,2238289.4285714286,2016-12-20,2186131.0,0,0
2017,12,21,四,2282130,2017-12-21,否,3,0,12,0,2254644.714285714,2240964.714285714,2016-12-21,2206506.0,0,0
2017,12,22,五,2498190,2017-12-22,否,4,0,12,0,2253326.285714286,2242095.214285714,2016-12-22,2246421.0,1,0
2017,12,23,六,2447816,2017-12-23,是,5,1,12,0,2276680.8571428573,2256054.714285714,2016-12-23,2539837.0,1,0
2017,12,24,日,2036103,2017-12-24,是,6,1,12,0,2284456.8571428573,2259149.8571428573,2016-12-24,2429286.0,0,0
2017,12,25,一,2291232,2017-12-25,否,0,0,12,0,2296385.1428571427,2268855.9285714286,2016-12-25,2123416.0,0,1
2017,12,26,二,2240509,2017-12-26,否,1,0,12,0,2297320.1428571427,2271195.3571428573,2016-12-26,2132507.0,0,0
2017,12,27,三,2270721,2017-12-27,否,2,0,12,0,2295243.0,2273703.4285714286,2016-12-27,2172121.0,0,0
2017,12,28,四,2292694,2017-12-28,否,3,0,12,0,2296752.1428571427,2275698.4285714286,2016-12-28,2219320.0,0,0
2017,12,29,五,2497606,2017-12-29,否,4,0,12,0,2296668.714285714,2274997.5,2016-12-29,2247334.0,1,0
2017,12,30,六,2138946,2017-12-30,是,5,1,12,0,2252544.4285714286,2264612.6428571427,2016-12-30,2457300.0,1,0
2017,12,31,日,2594212,2017-12-31,是,6,1,12,0,2332274.285714286,2308365.5714285714,2016-12-31,2640393.0,1,0
2018,1,1,一,1720093,2018-01-01,是,0,0,1,1,2250683.0,2273534.0714285714,2017-01-01,1884302.0,0,0
2018,1,2,二,2145048,2018-01-02,否,1,0,1,1,2237045.714285714,2267182.9285714286,2017-01-02,1613142.0,0,1
2018,1,3,三,2171402,2018-01-03,否,2,0,1,1,2222857.285714286,2259050.1428571427,2017-01-03,2086078.0,0,0
2018,1,4,四,2180942,2018-01-04,否,3,0,1,1,2206892.714285714,2251822.4285714286,2017-01-04,2102464.0,0,0
2018,1,5,五,2389403,2018-01-05,否,4,0,1,1,2191435.1428571427,2244051.9285714286,2017-01-05,2121532.0,1,0
2018,1,6,六,1888484,2018-01-06,是,5,1,1,1,2155654.8571428573,2204099.6428571427,2017-01-06,2315537.0,1,0
2018,1,7,日,1494354,2018-01-07,是,6,1,1,1,1998532.2857142857,2165403.285714286,2017-01-07,1939773.0,0,0
2018,1,8,一,2132783,2018-01-08,否,0,0,1,1,2057488.0,2154085.5,2017-01-08,1569850.0,0,1
2018,1,9,二,2157076,2018-01-09,否,1,0,1,1,2059206.2857142857,2148126.0,2017-01-09,2045798.0,0,0
2018,1,10,三,2178334,2018-01-10,否,2,0,1,1,2060196.5714285714,2141526.9285714286,2017-01-10,2089558.0,0,0
2018,1,11,四,2183574,2018-01-11,否,3,0,1,1,2060572.5714285714,2133732.6428571427,2017-01-11,2114674.0,0,0
2018,1,12,五,2366209,2018-01-12,否,4,0,1,1,2057259.142857143,2124347.1428571427,2017-01-12,2138719.0,1,0
2018,1,13,六,1932326,2018-01-13,是,5,1,1,1,2063522.2857142857,2109588.5714285714,2017-01-13,2360351.0,1,0
2018,1,14,日,1644482,2018-01-14,是,6,1,1,1,2084969.142857143,2041750.7142857143,2017-01-14,1934888.0,0,0
2018,1,15,一,2094029,2018-01-15,否,0,0,1,1,2079432.857142857,2068460.4285714286,2017-01-15,1659418.0,0,1
2018,1,16,二,2127813,2018-01-16,否,1,0,1,1,2075252.4285714286,2067229.357142857,2017-01-16,2086633.0,0,0
2018,1,17,三,2142658,2018-01-17,否,2,0,1,1,2070155.857142857,2065176.2142857143,2017-01-17,2137437.0,0,0
2018,1,18,四,2172659,2018-01-18,否,3,0,1,1,2068596.5714285714,2064584.5714285714,2017-01-18,2155254.0,0,0
2018,1,19,五,2437865,2018-01-19,否,4,0,1,1,2078833.142857143,2068046.142857143,2017-01-19,2302054.0,1,0
2018,1,20,六,1945706,2018-01-20,是,5,1,1,1,2080744.5714285714,2072133.4285714286,2017-01-20,2369498.0,1,0
2018,1,21,日,1664591,2018-01-21,是,6,1,1,1,2083617.2857142857,2084293.2142857143,2017-01-21,2014707.0,0,0
2018,1,22,一,2082004,2018-01-22,否,0,0,1,1,2081899.4285714286,2080666.142857143,2017-01-22,1832823.0,0,1
2018,1,23,二,2137493,2018-01-23,否,1,0,1,1,2083282.2857142857,2079267.357142857,2017-01-23,2204738.0,0,0
2018,1,24,三,2187271,2018-01-24,否,2,0,1,1,2089655.5714285714,2079905.7142857143,2017-01-24,2242085.0,0,0
2018,1,25,四,2205744,2018-01-25,否,3,0,1,1,2094382.0,2081489.2857142857,2017-01-25,2172966.0,0,0
2018,1,26,五,2400316,2018-01-26,否,4,0,1,1,2089017.857142857,2083925.5,2017-01-26,1902063.0,1,0
2018,1,27,六,2108068,2018-01-27,是,5,1,1,1,2112212.4285714286,2096478.5,2017-01-27,791835.0,1,0
2018,1,28,日,1690477,2018-01-28,是,6,1,1,1,2115910.4285714286,2099763.8571428573,2017-01-28,1368910.0,0,0
2018,1,29,一,2152659,2018-01-29,否,0,0,1,1,2126004.0,2103951.714285714,2017-01-29,1408008.0,0,1
2018,1,30,二,2172081,2018-01-30,否,1,0,1,1,2130945.1428571427,2107113.714285714,2017-01-30,1458457.0,0,0
2018,1,31,三,2195030,2018-01-31,否,2,0,1,1,2132053.5714285714,2110854.5714285714,2017-01-31,1611514.0,0,0
2018,2,1,四,2195868,2018-02-01,否,3,0,2,1,2130642.714285714,2112512.3571428573,2017-02-01,1565485.0,0,0
2018,2,2,五,2340388,2018-02-02,否,4,0,2,1,2122081.5714285714,2105549.714285714,2017-02-02,1990640.0,1,0
2018,2,3,六,1834349,2018-02-03,是,5,1,2,1,2082978.857142857,2097595.6428571427,2017-02-03,2161128.0,1,0
2018,2,4,日,1567737,2018-02-04,是,6,1,2,1,2065444.5714285714,2090677.5,2017-02-04,1994773.0,0,0
2018,2,5,一,2148007,2018-02-05,否,0,0,2,1,2064780.0,2095392.0,2017-02-05,1711749.0,0,1
2018,2,6,二,2226573,2018-02-06,否,1,0,2,1,2072564.5714285714,2101754.8571428573,2017-02-06,2145657.0,0,0
2018,2,7,三,2232769,2018-02-07,否,2,0,2,1,2077955.857142857,2105004.714285714,2017-02-07,2205460.0,0,0
2018,2,8,四,2300141,2018-02-08,否,3,0,2,1,2092852.0,2111747.3571428573,2017-02-08,2247330.0,0,0
2018,2,9,五,2451371,2018-02-09,否,4,0,2,1,2108706.714285714,2115394.1428571427,2017-02-09,2180141.0,1,0
2018,2,10,六,1984652,2018-02-10,是,5,1,2,1,2130178.5714285714,2106578.714285714,2017-02-10,2360414.0,1,0
2018,2,11,日,1746239,2018-02-11,是,6,1,2,1,2155678.8571428573,2110561.714285714,2017-02-11,2101629.0,0,0
2018,2,12,一,2230628,2018-02-12,否,0,0,2,1,2167481.8571428573,2116130.9285714286,2017-02-12,1828262.0,0,1
2018,2,13,二,2194814,2018-02-13,否,1,0,2,1,2162944.8571428573,2117754.714285714,2017-02-13,2101904.0,0,0
2018,2,14,三,1987693,2018-02-14,否,2,0,2,1,2127934.0,2102944.9285714286,2017-02-14,2165802.0,1,0
2018,2,15,四,829655,2018-02-15,是,3,0,2,1,1917864.5714285714,2005358.2857142857,2017-02-15,2132593.0,1,0
2018,2,16,五,1421887,2018-02-16,是,4,0,2,1,1770795.4285714286,1939751.0714285714,2017-02-16,2141177.0,1,0
2018,2,17,六,1459981,2018-02-17,是,5,1,2,1,1695842.4285714286,1913010.5,2017-02-17,2268409.0,1,0
2018,2,18,日,1748528,2018-02-18,是,6,1,2,1,1696169.4285714286,1925924.142857143,2017-02-18,2228255.0,1,0
2018,2,19,一,1769700,2018-02-19,是,0,0,2,1,1630322.5714285714,1898902.2142857143,2017-02-19,1861147.0,1,0
2018,2,20,二,1597499,2018-02-20,是,1,0,2,1,1544991.857142857,1853968.357142857,2017-02-20,2126807.0,0,0
2018,2,21,三,2051668,2018-02-21,否,2,0,2,1,1554131.142857143,1841032.5714285714,2017-02-21,2152463.0,0,1
2018,2,22,四,2131082,2018-02-22,否,3,0,2,1,1740049.2857142857,1828956.9285714286,2017-02-22,2140162.0,0,0
2018,2,23,五,2315585,2018-02-23,否,4,0,2,1,1867720.4285714286,1819257.9285714286,2017-02-23,2154013.0,1,0
2018,2,24,六,2039735,2018-02-24,是,5,1,2,1,1950542.4285714286,1823192.4285714286,2017-02-24,2345214.0,1,0
2018,2,25,日,1678779,2018-02-25,是,6,1,2,1,1940578.2857142857,1818373.857142857,2017-02-25,1807223.0,0,0
2018,2,26,一,2184581,2018-02-26,否,0,0,2,1,1999847.0,1815084.7857142857,2017-02-26,1721436.0,0,1
2018,2,27,二,2348613,2018-02-27,否,1,0,2,1,2107149.0,1826070.4285714286,2017-02-27,1852627.0,1,0
2018,2,28,三,1690886,2018-02-28,是,2,0,2,1,2055608.7142857143,1804869.9285714286,2017-02-28,1615869.0,0,0
2018,3,1,四,2209721,2018-03-01,否,3,0,3,0,2066842.857142857,1903446.0714285714,2017-03-01,2088893.0,0,1
2018,3,2,五,2372185,2018-03-02,否,4,0,3,0,2074928.5714285714,1971324.5,2017-03-02,2084461.0,1,0
2018,3,3,六,2193043,2018-03-03,是,5,1,3,0,2096829.7142857143,2023686.0714285714,2017-03-03,2287419.0,1,0
2018,3,4,日,1763921,2018-03-04,是,6,1,3,0,2108992.8571428573,2024785.5714285714,2017-03-04,2012231.0,0,0
2018,3,5,一,2127286,2018-03-05,否,0,0,3,0,2100807.8571428573,2050327.4285714286,2017-03-05,1770122.0,0,1
2018,3,6,二,2173145,2018-03-06,否,1,0,3,0,2075741.0,2091445.0,2017-03-06,2101708.0,0,0
2018,3,7,三,2210099,2018-03-07,否,2,0,3,0,2149914.285714286,2102761.5,2017-03-07,2150048.0,0,0
2018,3,8,四,2236563,2018-03-08,否,3,0,3,0,2153748.8571428573,2110295.8571428573,2017-03-08,2203459.0,0,0
2018,3,9,五,2422478,2018-03-09,否,4,0,3,0,2160933.5714285714,2117931.0714285714,2017-03-09,2198453.0,1,0
2018,3,10,六,2164494,2018-03-10,是,5,1,3,0,2156855.1428571427,2126842.4285714286,2017-03-10,2400005.0,1,0
2018,3,11,日,1853987,2018-03-11,是,6,1,3,0,2169721.714285714,2139357.285714286,2017-03-11,2100336.0,0,0
2018,3,12,一,2152647,2018-03-12,否,0,0,3,0,2173344.714285714,2137076.285714286,2017-03-12,1831527.0,0,1
2018,3,13,二,2194164,2018-03-13,否,1,0,3,0,2176347.4285714286,2126044.214285714,2017-03-13,2129534.0,0,0
2018,3,14,三,2228608,2018-03-14,否,2,0,3,0,2178991.5714285714,2164452.9285714286,2017-03-14,2168801.0,0,0
2018,3,15,四,2245142,2018-03-15,否,3,0,3,0,2180217.1428571427,2166983.0,2017-03-15,2175622.0,0,0
2018,3,16,五,2453438,2018-03-16,否,4,0,3,0,2184640.0,2172786.785714286,2017-03-16,2212951.0,1,0
2018,3,17,六,2131707,2018-03-17,是,5,1,3,0,2179956.1428571427,2168405.6428571427,2017-03-17,2396654.0,1,0
2018,3,18,日,1871538,2018-03-18,是,6,1,3,0,2182463.4285714286,2176092.5714285714,2017-03-18,2118684.0,0,0
2018,3,19,一,2161485,2018-03-19,否,0,0,3,0,2183726.0,2178535.3571428573,2017-03-19,1720963.0,0,1
2018,3,20,二,2170415,2018-03-20,否,1,0,3,0,2180333.285714286,2178340.3571428573,2017-03-20,2081692.0,0,0
2018,3,21,三,2209852,2018-03-21,否,2,0,3,0,2177653.8571428573,2178322.714285714,2017-03-21,2129987.0,0,0
2018,3,22,四,2223826,2018-03-22,否,3,0,3,0,2174608.714285714,2177412.9285714286,2017-03-22,2182418.0,0,0
2018,3,23,五,2418726,2018-03-23,否,4,0,3,0,2169649.8571428573,2177144.9285714286,2017-03-23,2203776.0,1,0
2018,3,24,六,2112760,2018-03-24,是,5,1,3,0,2166943.1428571427,2173449.6428571427,2017-03-24,2401878.0,1,0
2018,3,25,日,1748948,2018-03-25,是,6,1,3,0,2149430.285714286,2165946.8571428573,2017-03-25,1975025.0,0,0
2018,3,26,一,2136608,2018-03-26,否,0,0,3,0,2145876.4285714286,2164801.214285714,2017-03-26,1655470.0,0,1
2018,3,27,二,2184449,2018-03-27,否,1,0,3,0,2147881.285714286,2164107.285714286,2017-03-27,2102268.0,0,0
2018,3,28,三,2206511,2018-03-28,否,2,0,3,0,2147404.0,2162528.9285714286,2017-03-28,2143971.0,0,0
2018,3,29,四,2225796,2018-03-29,否,3,0,3,0,2147685.4285714286,2161147.0714285714,2017-03-29,2266744.0,0,0
2018,3,30,五,2321120,2018-03-30,否,4,0,3,0,2133741.714285714,2151695.785714286,2017-03-30,2173960.0,0,0
2018,3,31,六,2234177,2018-03-31,否,5,1,3,0,2151087.0,2159015.0714285714,2017-03-31,2329942.0,1,0
2018,4,1,日,1697619,2018-04-01,是,6,1,4,0,2143754.285714286,2146592.285714286,2017-04-01,1822636.0,0,0
